198,0.00040507668977
1947,0.00396527332499
345,0.000704304194274
341,0.000696161949253
343,0.000700233071764
348,0.000710410878039
719,0.00146560410369
717,0.00146153298118
425,0.000867149094684
298,0.000608632815283
299,0.000610668376538
296,0.000604561692773
294,0.000600490570262
292,0.000596419447752
290,0.000592348325242
199,0.000407112251025
594,0.0012111589468
1080,0.00220044171679
195,0.000398970006005
598,0.00121930119182
197,0.000403041128515
196,0.00040100556726
191,0.000390827760984
190,0.000388792199729
193,0.000394898883495
192,0.00039286332224
270,0.000551637100139
271,0.000553672661395
274,0.00055977934516
276,0.00056385046767
279,0.000569957151436
525,0.0010707052202
526,0.00107274078145
108,0.000221876176809
109,0.000223911738064
102,0.000209662809278
103,0.000211698370533
100,0.000205591686768
101,0.000207627248023
106,0.000217805054299
107,0.000219840615554
104,0.000213733931788
105,0.000215769493043
39,8.14224502051e-05
38,7.938688895e-05
33,6.92090826743e-05
32,6.71735214192e-05
31,6.51379601641e-05
30,6.31023989089e-05
37,7.73513276948e-05
36,7.53157664397e-05
35,7.32802051846e-05
34,7.12446439294e-05
642,0.00130886588705
438,0.000893611391001
338,0.000690055265488
335,0.000683948581723
334,0.000681913020468
336,0.000685984142978
331,0.000675806336702
88,0.000181164951706
6,1.42489287859e-05
99,0.000203556125513
98,0.000201520564258
91,0.000187271635472
90,0.000185236074217
93,0.000191342757982
92,0.000189307196727
95,0.000195413880492
94,0.000193378319237
97,0.000199485003002
96,0.000197449441747
743,0.00151445757381
550,0.00112159425158
238,0.000486499139975
234,0.000478356894955
235,0.00048039245621
236,0.000482428017465
237,0.00048446357872
230,0.000470214649934
231,0.000472250211189
232,0.000474285772445
1051,0.00214141044039
1053,0.0021454815629
1,4.07112251025e-06
146,0.000299227504504
147,0.000301263065759
144,0.000295156381993
145,0.000297191943249
142,0.000291085259483
143,0.000293120820738
140,0.000287014136973
141,0.000289049698228
148,0.000303298627014
149,0.000305334188269
685,0.00139639502102
133,0.000272765208187
132,0.000270729646932
131,0.000268694085677
130,0.000266658524422
137,0.000280907453208
499,0.00101778062756
135,0.000276836330697
134,0.000274800769442
139,0.000284978575718
138,0.000282943014463
492,0.00100353169878
24,5.08890313782e-05
25,5.29245926333e-05
26,5.49601538884e-05
27,5.69957151436e-05
20,4.27467863577e-05
21,4.47823476128e-05
22,4.68179088679e-05
23,4.8853470123e-05
28,5.90312763987e-05
29,6.10668376538e-05
406,0.000828473430837
409,0.000834580114602
1229,0.00250374034381
378,0.000771477715693
371,0.000757228786907
370,0.000755193225652
373,0.000761299909418
372,0.000759264348162
375,0.000765371031928
392,0.000799975573265
391,0.00079794001201
390,0.000795904450755
397,0.000810153379541
82,0.000168951584176
83,0.000170987145431
399,0.000814224502051
398,0.000812188940796
86,0.000177093829196
87,0.000179129390451
84,0.000173022706686
85,0.000175058267941
7,1.6284490041e-05
580,0.00118266108923
581,0.00118469665048
245,0.000500748068761
247,0.000504819191272
240,0.000490570262486
519,0.00105849185267
518,0.00105645629141
511,0.00104220736263
510,0.00104017180137
514,0.00104831404639
623,0.0012701902232
621,0.00126611910069
624,0.00127222578445
453,0.000924144809828
454,0.000926180371083
455,0.000928215932338
456,0.000930251493593
457,0.000932287054848
179,0.000366401025923
178,0.000364365464668
177,0.000362329903413
175,0.000358258780902
173,0.000354187658392
172,0.000352152097137
171,0.000350116535882
170,0.000348080974627
182,0.000372507709688
183,0.000374543270943
180,0.000368436587178
181,0.000370472148433
186,0.000380649954709
187,0.000382685515964
184,0.000376578832199
